stock,method,sharpe_1x_short,Sharpe Ratio,sharpe_2x_short,sharpe_2x_no_short,Annual Return,Cumulative Returns,Annual Volatility,Calmar Ratio,Stability,Max Drawdown,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,VaR,alpha_ratio,Beta,Accuracy,B&H,1x_short,1x_no_short,2x_short,2x_no_short,action,labels,close,acc
BBL,Triviews(supcon_cl),0.3522371836091125,1.3975187625169996,-0.3310098618324076,0.4531456048523799,0.04484328344038335,0.032548279437566885,0.12735938870547925,0.3137201231715757,-0.1355712288860748,0.14294041130367097,1.1930349942235188,0.01600133326303863,0.6675709425242711,13.720445209444696,1.3014927209711113,-0.0026109329591488487,0.352100335092564,-2.031111458384637e-05,0.6358695652173914,1.1455353248730065,0.9307054319670786,1.0325482794375669,0.9424965249355748,1.0538322481782192,-1,-1,1.1455353248730065,0.6358695652173914
BBL,Triviews(not_translated),-2.4811325423669124,-0.8672929682330514,-2.3856869528120397,-0.9101548124791304,-0.03079623469675319,-0.022580810235255155,0.28329074388167924,-0.1383085250826861,0.03963954982643463,0.22266331506566228,1.007289720917913,0.0018679437853293956,-0.4719101371653002,4.6077615744045985,0.9429946323486844,-0.03219287144454479,-0.10870893370810489,1.3209803460402756e-05,0.5108695652173914,1.1455353248730065,0.8339753927940013,0.9774191897647448,0.6877937980330057,0.9002450314275319,1,-1,1.1455353248730065,0.5108695652173914
BHP,Triviews(supcon_cl),1.483304962174009,2.457140085274803,2.0174355452827513,1.8280725134777807,0.2643202942669336,0.19788135780437544,0.2019669621563036,1.183890750665196,-0.1572206248626817,0.22326409266937786,1.50319390196281,0.06382548722190032,0.5552430111559581,10.797426577436735,1.2122531467442017,-0.011626142722609022,1.3087303559201644,-3.5442421163008105e-05,0.5876288659793815,1.0740275484132005,1.3360176370664292,1.1978813578043754,1.8778214612020565,1.3912739841092518,-1,-1,1.0740275484132005,0.5876288659793815
BHP,Triviews(no_pull),-0.3176649934513048,2.2984966563164577,2.0643328743814555,4.133328651002243,0.19523148292109882,0.1471646735291905,0.20990668234153703,1.662307413958382,-0.0027805666283375065,0.11744607602765988,1.3068096406231011,0.05275882890561038,0.14527271228097424,8.477892821065913,1.0316918215445534,-0.02061253932126214,0.930087030785612,-6.514680200459031e-07,0.5154639175257731,1.0740275484132005,1.2252821542032233,1.1471646735291905,1.5707941422505305,1.272462966600415,-1,-1,1.0740275484132005,0.5154639175257731
BHP,Triviews(dual_cl),0.5865567218948778,1.6167433270344813,2.0664549155478347,2.771896986466692,0.34219316533001853,0.25575374515841776,0.15575046905124182,6.016720037800634,-0.04187309824255911,0.056873705803187846,2.1146677685866493,0.11669044073266911,2.5685747006280337,18.503917244081016,1.4379740826389216,-0.007425617835055486,2.1970602555131773,-7.24239653970752e-06,0.6,1.0425973852813852,1.5124893758042577,1.2557537451584178,2.467294297763892,1.548891959113388,-1,-1,1.0425973852813852,0.6
BHP,Triviews(not_translated),0.6500299581097638,3.3963231820670634,1.733349735616002,3.093574999895017,0.18578535503614035,0.1401787336584699,0.17740619729157497,2.421771688682162,-0.10768268208450121,0.0767146448628433,1.4194326715335959,0.06336324956480341,1.679487678425813,12.83530627150326,1.3668610911064258,-0.013437500284608812,1.0472314827355995,-2.132299385726234e-05,0.5927835051546392,1.0740275484132005,1.210404283025793,1.14017873365847,1.5650647619422815,1.270140229308259,-1,-1,1.0740275484132005,0.5927835051546392
BHP,Triviews(no_cl),-1.6463924755384005,-0.5705111904890348,-0.49980894415478055,-0.3631381739360652,0.005322750784885422,0.004095168701636842,0.2509088476954054,0.023894721734015096,0.041159284181719734,0.22275843360453418,1.039159181462095,0.00858185105329442,-0.0358110354658665,6.508317947300508,0.869993733317103,-0.024483288429416022,0.02121388238706933,1.1527027251691094e-05,0.5257731958762887,1.0740275484132005,0.938716245499962,1.0040951687016368,0.895191312612074,0.960601907176586,-1,-1,1.0740275484132005,0.5257731958762887
BP,Triviews(no_pull),-1.6792759631382763,0.18298037784445623,-1.4479579346984306,0.9832861080764168,0.09761897041667611,0.09478275745446996,0.2891977166251479,0.5874858254081659,0.027337926787616488,0.1661639586773922,1.1314067243460095,0.029912993824078946,1.1692573572305989,15.862740983070719,1.1115574835680095,-0.025575230132692018,0.3375509722409316,6.998863964008713e-06,0.46122448979591835,1.500834752411505,0.7985884415947946,1.09478275745447,0.6657110925123351,1.1079801869428163,1,-1,1.500834752411505,0.46122448979591835
BP,Triviews(no_cl),-2.3564040918929057,-2.288221467169649,-3.3632499502500157,-3.857193451864924,-0.25518738847010414,-0.24906685967519626,0.18932896249246695,-0.9660906658789536,0.0339488824676864,0.26414434740235637,0.5669934306317322,-0.05437137095317414,-1.9260512416224926,14.899696912507011,0.8099906151881889,-0.016668195527142736,-1.3478518294857162,5.6899657762294325e-06,0.6,1.500834752411505,0.3757246294650429,0.7509331403248037,0.1601339615183667,0.5434139980797681,-1,-1,1.500834752411505,0.6
BP,Triviews(not_translated),-1.9913147339023713,-0.7237999658515152,-1.9645607078134217,-0.12603508535674884,0.03428540377616618,0.03331734198586078,0.2843384254127207,0.1815512770911547,0.037562974901520226,0.18884694354946285,1.0721790659933883,0.016779408710645864,1.3447208708773544,17.265572796162168,1.000700461593829,-0.02519750383513652,0.12057956544705661,9.455024329208204e-06,0.5061224489795918,1.500834752411505,0.7114339053870515,1.0333173419858608,0.531444510947781,0.9899609425379354,1,-1,1.500834752411505,0.5061224489795918
