stock,method,sharpe_1x_short,Sharpe Ratio,sharpe_2x_short,sharpe_2x_no_short,Annual Return,Cumulative Returns,Annual Volatility,Calmar Ratio,Stability,Max Drawdown,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,VaR,alpha_ratio,Beta,Accuracy,B&H,1x_short,1x_no_short,2x_short,2x_no_short,action,labels,close,acc
DHR,SCL-DNN,-1.5476207207550083,0.9422776155599814,-0.466825748918395,2.8666709638257215,0.3326682878319529,0.1850710655646426,0.10569582913913096,12.250731025156265,0.09503340257976944,0.02715497443775683,2.96951591701259,0.30974656979093934,3.1236801110880466,12.583103607426942,2.4745965975104918,-0.005656716568182435,3.147411686359454,1.4563673904310522e-05,0.6308724832214765,1.4697609106057206,0.9555250927579344,1.1850710655646426,0.9555162781843332,1.3954028976873911,-1,-1,1.4697609106057206,0.6308724832214765
DHR,CE-DNN,-0.8936333672537352,0.8723096695821158,1.3483762010673894,3.2248557861220877,0.46612882031978176,0.2538701671068111,0.11312315235274778,17.73163663000927,0.16258221426984593,0.02628797499328961,4.498910974315477,0.3692788100882942,3.0297120663705024,10.450600386865464,2.9110600422041317,-0.003806167575968676,4.120543059711325,2.6666213386133635e-05,0.610738255033557,1.4697609106057206,1.0696912570035142,1.253870167106811,1.1950190722540857,1.5605151659744056,-1,-1,1.4697609106057206,0.610738255033557
DHR,ESPMP,-1.386803911960374,0.7570555222758768,0.2262366427028995,3.0096919572511824,0.3788923118405898,0.20920542792117103,0.13382874095080863,7.137617109677112,0.12592322820374627,0.05308386622853323,2.277653448096612,0.2002031552631507,1.9612843283313561,7.560335439214533,1.9522743840828105,-0.007602575551465501,2.8311729539461115,2.4433858703260348e-05,0.6442953020134228,1.4697609106057206,0.9948405596876476,1.209205427921171,1.027742542810384,1.4471806352333094,-1,-1,1.4697609106057206,0.6442953020134228
DHR,Triviews,0.6392170966810922,1.1637289916738345,3.1365449394196157,3.1363893791961432,0.7741198896235066,0.40670861021505855,0.16139214562534107,11.988176898493965,0.07530947723411245,0.06457361249989202,3.2644326740830594,0.2969944842575998,2.0675325501669817,7.561404899357983,1.6816774381640003,-0.00784525029565708,4.796515261780854,1.7506242426990596e-05,0.5866666666666667,1.5065042370444883,1.3135237627577552,1.4067086102150586,1.7748707098876002,1.948730978409136,1,-1,1.5065042370444883,0.5866666666666667
DLR,Triviews,1.4411068365116968,1.114244959775007,2.4117194236445108,3.035932209289318,0.4608011195226427,0.2306462073419091,0.2206542680381283,7.312092467204428,0.04510982428453842,0.06301904982594086,1.7730147872278532,0.15253685193227573,2.758346884898665,16.472965207742384,1.3930830471075988,-0.014961374495953533,2.0883399338689332,1.5569682642968956e-05,0.5434782608695652,1.2009044305755183,1.2611245733511236,1.230646207341909,1.6100301433298596,1.4775330707387782,-1,-1,1.2009044305755183,0.5434782608695652
DLR,CE-DNN,-1.693909174624757,-1.1044200245567377,-2.266536332418182,0.35377707844407585,0.04174189871657252,0.02264708898415857,0.22794508080128534,0.4027640420483672,0.07139341942653517,0.10363859321771285,1.0872505145112519,0.023238050525968727,1.7815412660656655,13.564620303754777,1.1390243485355973,-0.024420181978961585,0.18312261256017923,2.545567984730803e-05,0.5869565217391305,1.1840875340886263,0.883217700127816,1.0226470889841586,0.7880008418433929,1.0180673550107535,1,-1,1.1840875340886263,0.5869565217391305
DLR,SCL-DNN,1.4966638786847406,1.3048712707847776,2.0811456901682,2.8213344839437986,0.3725301899985962,0.189349830853921,0.2303991986715634,4.143065767852674,0.007635479658475764,0.08991655234854656,1.5472524001548598,0.11863857625955361,2.211548614944856,14.216969606102206,1.5472524001548598,-0.01772489368547503,1.6168901287267154,2.7517791868239633e-06,0.5942028985507246,1.1840875340886263,1.1946355142071547,1.189349830853921,1.440787784700807,1.3766171632344135,1,-1,1.1840875340886263,0.5942028985507246
DLR,DUAL-DNN,0.4091671354189544,0.6814753718985667,1.5677153106883486,3.075472119329159,0.25418524337787973,0.1320477168253087,0.2415216199469985,2.2699772180131927,0.05687418459149266,0.11197700195438809,1.3546323570747951,0.08705360054836084,1.944074583703387,11.892547418651592,1.3546323570747951,-0.022740988843649057,1.0524326701421605,2.1486589607346325e-05,0.6231884057971014,1.1840875340886263,1.0822950130589546,1.1320477168253087,1.1760673602990774,1.2437390480899664,-1,-1,1.1840875340886263,0.6231884057971014
DLR,StockNet,0.42479701566996786,0.46779419652084075,2.1763345452328995,2.2382511342984146,0.35120956777226153,0.17919667768976288,0.34760419455356273,1.4849175903162068,0.05900718904637963,0.2365178849403171,1.1899220117119316,0.1210860962295269,0.5844472735941092,1.905152511651571,1.2440093758806559,-0.029971532748946792,1.0103720647655856,3.20838315616405e-05,0.3333333333333333,1.1840875340886263,1.1743260229023726,1.1791966776897629,1.2939455985487651,1.304581392569738,1,-1,1.1840875340886263,0.3333333333333333
DLR,Transformer,-0.24072445153373467,0.6485051967991409,-1.1517090265290328,2.4298085752178253,0.07412817300390895,0.03993672667244241,0.05350126894286245,5.675405998986744,0.06865513896561411,0.013061298701298796,4.0654035350020274,,7.24141687829703,70.94960953630574,1.3551345116673423,0.0,1.385540464153763,5.745574046717332e-06,0.6521739130434783,1.1840875340886263,0.9133348374574212,1.0399367266724424,0.8865691408403504,1.0798650273674748,-1,-1,1.1840875340886263,0.6521739130434783
DLR,ESPMP,2.5997584543399754,2.0528854718165834,2.4989339790347223,3.138006219597282,0.47345137812776716,0.2364708879061832,0.23632188520298938,5.875492168456668,-0.055208038173889994,0.08058071810044298,1.6866081293905264,0.15180750818413624,2.314847975723106,13.046002552732054,1.8332697058592677,-0.013408755371808455,2.0034174055487695,-2.0408098884349854e-05,0.5072463768115942,1.1840875340886263,1.291171651271749,1.2364708879061832,1.678585406482186,1.4858839531066936,1,-1,1.1840875340886263,0.5072463768115942
DLR,LSTM,2.3035243660284968,2.0138614506904085,2.8814199958890794,3.4687484877332717,0.628458341816925,0.3060894731506558,0.22484067464743845,5.545812022445306,-0.04670607011489448,0.11332124840751812,2.1068353114560265,0.1614477662827001,2.4293294092418654,16.655807317242527,1.4747847180192184,-0.0121567561709929,2.7951274510378488,-1.6426479629714947e-05,0.4855072463768116,1.1840875340886263,1.440661828424652,1.3060894731506558,2.1002183924214965,1.662055032753506,1,-1,1.1840875340886263,0.4855072463768116
DUK,Transformer,-0.782225229220306,1.6145833142206893,-0.13488043989108742,2.471930877425675,0.12398038313272841,0.11826072638042806,0.09485169224208932,3.5312378536054525,-0.04140651308591371,0.03510960979480393,1.6428299082452873,0.0852905321807595,3.949684782969126,36.60109263000594,1.5114035155856644,-0.007183946506735133,1.3070972188487069,-3.5341569231560375e-06,0.5643153526970954,1.2754861535184137,0.9804160152702353,1.118260726380428,0.9862901694923872,1.2402901313463652,-1,-1,1.2754861535184137,0.5643153526970954
DUK,ESPMP,-1.5013414179509876,2.4900425166687983,-2.247363695539785,2.2815455148240247,0.048285605164150924,0.04613003334756738,0.0708502795627384,0.860565224865295,-0.0755683164314167,0.05610917542212923,1.3170963130371363,0.02756533086977519,0.054024594582409324,11.563999414413136,1.1853866817334227,-0.004043132024420487,0.6815160852173306,-4.817851406505366e-06,0.5684647302904564,1.2754861535184137,0.8580164070405042,1.0461300333475674,0.7606068449085167,1.089183492536795,1,-1,1.2754861535184137,0.5684647302904564
DUK,DUAL-DNN,-2.49094113274393,0.6048179592012584,-2.3282695384369023,2.4700338822210126,0.0504900359690541,0.0482338074413482,0.07991765013743492,0.9169193227118686,0.03552314697942833,0.0550648619986821,1.300635171902128,0.029209144835605164,0.9098286152376889,12.596456753026724,0.9613390401015731,-0.004918278146647675,0.6317757827241673,2.5546195098032155e-06,0.5643153526970954,1.2754861535184137,0.8614708297945637,1.0482338074413482,0.7648348300896342,1.092206519411106,-1,-1,1.2754861535184137,0.5643153526970954
DUK,LSTM,1.2506509777789443,1.8885215954620147,2.282709039850553,2.828587266798318,0.2937497520041712,0.2792868215873312,0.1656373112315236,3.6684120304509307,-0.05767770110200688,0.08007545214817724,1.4194138139184491,0.1384009819498546,0.6731862527126112,5.023043657507712,1.1799946163900359,-0.014372321961603223,1.7734515841879088,-8.59682726024968e-06,0.42323651452282157,1.2754861535184137,1.2830988148107645,1.2792868215873312,1.6307214933411394,1.5948169162900057,-1,-1,1.2754861535184137,0.42323651452282157
DUK,StockNet,-2.227026878680309,1.221561657636433,-1.9491193645091198,2.093677449836316,0.08369140437330125,0.07989609380988272,0.12250368572424303,1.0813502678403695,-0.009016207315315149,0.07739527779509081,1.2609789779034621,0.04410754795731749,1.6832425007077476,15.725557492075394,1.2227674937245694,-0.00936256080601852,0.6831745826953436,-9.939055843641721e-07,0.5850622406639004,1.2754861535184137,0.9142988892579976,1.0798960938098827,0.8480027558881978,1.1500575349801998,-1,-1,1.2754861535184137,0.5850622406639004
DUK,SCL-DNN,-2.9171294666761094,-0.16155176856659048,-2.954606015899098,1.5936068976828894,0.029800563452035522,0.02848139800817262,0.07801336189072437,0.4530837920352603,0.0490499113191708,0.0657727422077291,1.1795154026860604,0.017957118053373,0.2591558522181914,13.238730172882674,0.8042150472859502,-0.00491827814664768,0.38199306797953475,3.443335233348927e-06,0.5892116182572614,1.2754861535184137,0.8293104422427381,1.0284813980081726,0.7091476748572831,1.0516937125886614,-1,-1,1.2754861535184137,0.5892116182572614
DUK,CE-DNN,-1.873953691684438,0.23784726008156823,-3.202004251058264,-1.3877546300422976,-0.03584118003071701,-0.03430383752038002,0.08442279608106906,-0.37262873620720316,-0.06471127635161902,0.0961846914854877,0.856428178739345,-0.01599694845670986,-0.3610209071126791,12.834186220887936,0.7748635902879787,-0.006293444895408545,-0.4245438636775266,-4.915998978145392e-06,0.5684647302904564,1.2754861535184137,0.7311479435941987,0.96569616247962,0.5500589779259824,0.9262443347210918,1,-1,1.2754861535184137,0.5684647302904564
DUK,Triviews,1.2287208625204002,1.8550099186724558,3.3993401988423924,3.7822854253444067,0.3883093531715316,0.37035166971332845,0.09542613474828371,16.93156721479242,-0.016191008838398475,0.022934046697832056,3.5266683592027546,0.24461993442103844,2.4097729684500226,11.892210821376688,1.679365885334645,-0.0036908029925186714,4.0692138919366165,-1.3846058436768727e-06,0.6198347107438017,1.277561,1.4698818284888984,1.3703516697133284,2.213417538146951,1.8614208489958408,-1,-1,1.277561,0.6198347107438017
ECL,Transformer,1.5712833278427978,1.5712833278427978,2.4125973847138837,2.4125973847138837,0.28967664717166053,0.13220526446665493,0.29652092678709074,2.6971484294793413,-0.02043921258112299,0.10740107737696136,1.1869008773783953,0.09751335931562745,-0.10028239209585652,1.1625188284571975,0.8816977946239508,-0.024041879103503642,0.9769180553642861,-1.0622225982360445e-05,0.2601626016260163,1.1322052644666547,1.132205264466655,1.132205264466655,1.2286023365725445,1.2286023365725445,1,-1,1.1322052644666547,0.2601626016260163
ECL,StockNet,1.0831090736434108,1.2877040612881387,3.354405174305074,3.3711202454615874,0.9430653268284013,0.3829590707955963,0.18309077830148038,16.559435720136587,0.07564192972831528,0.05695032987637472,2.578518642943127,0.41237322923731073,1.4413176525509939,3.7486516666358094,1.160333389324407,-0.014807235288823366,5.150807351288517,2.427309176016002e-05,0.4715447154471545,1.1322052644666547,1.6892482763686625,1.3829590707955963,2.882024477316248,1.8817178340256044,1,-1,1.1322052644666547,0.4715447154471545
ECL,SCL-DNN,-1.7384283060622021,-0.20143294237991669,0.3130307530421234,2.34517387184363,0.1313952610395197,0.06210856612158944,0.09382487673127156,3.9231877084789417,0.17479336593801054,0.033491963883232834,2.0363428888286927,0.06481770095530846,3.3851115384052064,23.189054686058345,1.3575619258857952,0.0,1.4004309477096926,2.874345535835239e-05,0.6991869918699187,1.1322052644666547,0.9963516701719782,1.0621085661215894,1.0273295167358905,1.1234675984164648,-1,-1,1.1322052644666547,0.6991869918699187
ECL,ESPMP,-1.7024481973717192,-0.08115742212223044,-1.0455548376176786,1.0823266216030722,0.06874266943021645,0.03298222025525033,0.12584274698179096,1.1590397988373786,0.06753414321934116,0.05931001635937916,1.2258681588007645,0.04006902125686273,1.9132947045155495,11.501426598525029,1.0095384837182768,-0.013461855113226411,0.5462584938658666,1.4895243642280752e-05,0.6178861788617886,1.1322052644666547,0.9424547834673064,1.0329822202552503,0.9131353979117632,1.0591885023363374,1,-1,1.1322052644666547,0.6178861788617886
ECL,LSTM,0.4465086160901511,1.3049654612067854,3.043521233202343,3.6759012987272928,0.3085673781813443,0.14026978124383915,0.10339930737910268,10.936601561226775,0.07654992088124422,0.02821419217422161,5.9116229277069126,,3.230178208298064,20.343458175918244,0.8445175611009875,0.0,2.9842306104625487,1.3872617211091859e-05,0.7073170731707317,1.1322052644666547,1.1483917402825028,1.1402697812438392,1.3621696754447872,1.2936633434011071,-1,-1,1.1322052644666547,0.7073170731707317
ECL,CE-DNN,-1.325573848271238,0.15296305616798692,0.8691649684398848,2.4480056975338083,0.16256575515852423,0.0762916797530897,0.11294250689375863,4.403753823669373,0.1322427282303078,0.0369152685794476,1.6718681122846428,0.07923283510002432,1.595702859698159,11.118551671010234,0.9404258131601116,-0.0057801417220708405,1.439367335023337,2.6177324138039943e-05,0.6910569105691057,1.1322052644666547,1.023139369036067,1.0762916797530897,1.079127819393266,1.151442122022207,-1,-1,1.1322052644666547,0.6910569105691057
ECL,DUAL-DNN,-2.54787447370292,-2.4341141607426686,-2.5124196802178167,-1.4221987027256677,-0.05865090391155736,-0.029070164787496355,0.101389326529847,-0.5828252619770318,0.19343060267603576,0.10063205515938789,0.8131565629934474,-0.031144046834052665,1.440839908957545,14.866312219026792,1.0571035318914817,-0.011731106317395266,-0.5784721717654541,3.437268438680129e-05,0.6747967479674797,1.1322052644666547,0.8326270637417117,0.9709298352125036,0.7163239374314192,0.9381243325226604,-1,-1,1.1322052644666547,0.6747967479674797
ECL,Triviews,0.7265386987000038,1.1088252075925713,3.749469823505638,3.7236348191249773,0.6270529187081815,0.2681894981792867,0.15644105531752975,10.790535967204754,0.1273335618092011,0.05811137839806646,2.7774142658166694,0.27344119945806106,2.1221956939434823,7.511708899121314,1.4955307585166682,-0.011835983574729219,4.008237591055921,3.491319961462253e-05,0.6666666666666666,1.1322052644666547,1.4205062048089392,1.2681894981792867,2.0568396714411965,1.589666010924231,-1,-1,1.1322052644666547,0.6666666666666666
EL,SCL-DNN,-1.7993332886279696,-0.5468047049635212,-2.624788397632213,0.7459368195575659,0.03473187671557332,0.0228839835069099,0.14059440301951115,0.36629507657979926,0.05743601908307381,0.09481939271440576,1.1582669765099485,0.008815782794821135,-2.981332233560162,44.51764681534833,1.0755336210449524,-0.007896985748709284,0.24703598414762898,1.0457532970554775e-05,0.6047904191616766,1.5909705863658192,0.6576436124472681,1.02288398350691,0.4530287774997643,1.0319605523283195,-1,-1,1.5909705863658192,0.6047904191616766
EL,LSTM,-1.951115908733879,-1.145867569040145,-2.3928067101342054,2.2657181141164586,0.08029784371998616,0.0525172693597169,0.11960454917342454,1.573517949868853,0.14621056872455365,0.051030777072914035,1.3512129089203058,0.02583301526954459,0.10284986014350245,17.85254095332153,0.8107277453521834,-0.00041310591349866255,0.6713611169049738,2.2646617460074494e-05,0.6227544910179641,1.5909705863658192,0.6962998636140182,1.052517269359717,0.5123425301041898,1.0974390395509062,-1,-1,1.5909705863658192,0.6227544910179641
EL,StockNet,-1.0469905078327115,1.4587243617127146,-2.062423514232266,2.325182892160182,0.22477164810219463,0.14381026880029335,0.18759469688883065,2.359437735059641,-0.02642348062343965,0.0952649204351701,1.3748799499392512,0.09456979143751584,1.3446913643656466,5.973161150964025,1.3748799499392512,-0.018075464366995336,1.1981769838376357,-6.419296871326263e-06,0.5868263473053892,1.5909705863658192,0.8223294272218412,1.1438102688002934,0.6962090219718108,1.279293003026998,-1,-1,1.5909705863658192,0.5868263473053892
