,dualcl,Triviews(supcon-cl),Triviews(no-cl),Triviews(no-translated)
51,1.070354575553938,0.99742964202273,0.9748482997983584,1.0797575914482935
52,1.114026752100787,0.99742964202273,0.9748482997983584,1.0797575914482935
53,1.114026752100787,0.99742964202273,0.9748482997983584,1.0797575914482935
54,1.114026752100787,1.0097939600251404,0.9869326954038192,1.0797575914482935
55,1.114026752100787,1.025861276416114,1.002636255240179,1.0797575914482935
56,1.114026752100787,1.025861276416114,0.9807371822771042,1.0797575914482935
57,1.114026752100787,1.025861276416114,0.9700023185336052,1.0679388791269215
58,1.1413073906530726,1.025861276416114,0.9700023185336052,1.0679388791269215
59,1.1413073906530726,1.0509828909858892,0.9700023185336052,1.0940909033062824
60,1.1413073906530726,1.0509828909858892,0.9700023185336052,1.0938897410593862
61,1.163225678552445,1.0509828909858892,0.9700023185336052,1.0938897410593862
62,1.163225678552445,1.0711665380651936,0.9886307706533384,1.1148973946249958
63,1.163225678552445,1.0742365447721494,0.9886307706533384,1.1148973946249958
64,1.163225678552445,1.0771104964595322,0.9886307706533384,1.1148973946249958
65,1.163225678552445,1.0771104964595322,0.9886307706533384,1.1148973946249958
66,1.163225678552445,0.9986983674076404,0.9166598411823588,1.1148973946249958
67,1.163225678552445,0.9986983674076404,0.9841586773808793,1.1148973946249958
68,1.163225678552445,1.020723577905004,1.0058632307670898,1.1148973946249958
69,1.1714000654569252,1.020723577905004,1.0058632307670898,1.1148973946249958
70,1.1714000654569252,1.0278965535383342,1.012931777630251,1.1227321620570585
71,1.1714000654569252,1.0278965535383342,1.012931777630251,1.1227321620570585
72,1.1714000654569252,1.0278965535383342,1.012931777630251,1.1227321620570585
73,1.1976030024769,1.019655279359086,1.0048104851951436,1.1227321620570585
74,1.1976030024769,1.019655279359086,1.0272869956862956,1.1227321620570585
75,1.1976030024769,1.0258997229424782,1.0272869956862956,1.1227321620570585
76,1.1976030024769,1.0388426751860935,1.0402474500351075,1.1227321620570585
77,1.2062466984293152,1.0388426751860935,1.039622158998215,1.1227321620570585
78,1.2308025040165216,1.0388426751860935,1.039622158998215,1.1308354779511802
79,1.2308025040165216,1.0388426751860935,1.039622158998215,1.1538561222222428
80,1.2308025040165216,1.0164032486637788,1.039622158998215,1.1538561222222428
81,1.2308025040165216,1.0164032486637788,1.039622158998215,1.1494013715824531
82,1.2308025040165216,0.9922124188379564,1.039622158998215,1.1494013715824531
83,1.2308025040165216,1.0294973731086807,1.0786886571806071,1.1494013715824531
84,1.2393043476569814,1.0442004817998392,1.0940943075345804,1.1658169290550406
85,1.2393043476569814,1.0442004817998392,1.0940943075345804,1.1658169290550406
86,1.223472002515647,1.0442004817998392,1.0940943075345804,1.1658169290550406
87,1.223472002515647,1.0442004817998392,1.0940943075345804,1.1658169290550406
88,1.223472002515647,1.0442004817998392,1.0853643961478745,1.1658169290550406
89,1.223472002515647,1.0442004817998392,1.0853643961478745,1.1658169290550406
90,1.223472002515647,1.0442004817998392,1.104418558815631,1.1862834797230737
91,1.223472002515647,1.0442004817998392,1.1154823633258355,1.1862834797230737
92,1.223472002515647,1.0442004817998392,1.1154823633258355,1.1862834797230737
93,1.223472002515647,1.0419127193140658,1.1130384277513568,1.1862834797230737
94,1.223472002515647,1.0419127193140658,1.1130384277513568,1.1862834797230737
95,1.223472002515647,1.0419127193140658,1.1079148423845135,1.1862834797230737
96,1.223472002515647,1.0419127193140658,1.1079148423845135,1.1862834797230737
97,1.223472002515647,1.0419127193140658,1.1079148423845135,1.1862834797230737
98,1.223472002515647,1.0419127193140658,1.1079148423845135,1.1862834797230737
99,1.223472002515647,1.0511399091236096,1.1079148423845135,1.1862834797230737
100,1.223472002515647,1.0511399091236096,1.1079148423845135,1.1862834797230737
101,1.223472002515647,1.0511399091236096,1.1079148423845135,1.1862834797230737
102,1.223472002515647,1.0431256109659075,1.1079148423845135,1.1862834797230737
103,1.229252894706059,1.0431256109659075,1.1079148423845135,1.1862834797230737
104,1.229252894706059,1.0431256109659075,1.1079148423845135,1.1918886565390898
105,1.229252894706059,1.0332593623965565,1.097435794498308,1.1918886565390898
106,1.229252894706059,1.016172463306739,1.097435794498308,1.1918886565390898
107,1.229252894706059,1.016172463306739,1.097435794498308,1.1918886565390898
108,1.229252894706059,1.016172463306739,1.097435794498308,1.1918886565390898
109,1.229252894706059,1.016172463306739,1.097435794498308,1.1918886565390898
110,1.229252894706059,0.9892439798415058,1.068353839698887,1.1918886565390898
111,1.2499043573857251,0.9892439798415058,1.068353839698887,1.1918886565390898
112,1.2499043573857251,0.9892439798415058,1.068353839698887,1.211912399590531
113,1.2771342880921837,0.9892439798415058,1.0665526182008047,1.211912399590531
114,1.2771342880921837,0.9892439798415058,1.0665526182008047,1.211912399590531
115,1.2833791319714287,0.98085088945829,1.0575036144106085,1.211912399590531
116,1.2833791319714287,0.98085088945829,1.0575036144106085,1.211912399590531
117,1.2833791319714287,0.978084819535502,1.0545213783006158,1.211912399590531
118,1.3023463612404231,0.9798204021786884,1.0563925953612348,1.211912399590531
119,1.3023463612404231,0.9943012969880136,1.0720051607015373,1.22982341260635
120,1.3023463612404231,0.9943012969880136,1.0720051607015373,1.22982341260635
121,1.3023463612404231,0.9943012969880136,1.0720051607015373,1.2493677852920213
122,1.3023463612404231,0.9943012969880136,1.0720051607015373,1.2493677852920213
123,1.3023463612404231,0.9943012969880136,1.0720051607015373,1.2493677852920213
124,1.3023463612404231,1.033511777652966,1.0720051607015373,1.2493677852920213
125,1.3023463612404231,1.033511777652966,1.0720051607015373,1.2493677852920213
126,1.3023463612404231,1.051586719440001,1.0720051607015373,1.2493677852920213
127,1.307658561033661,1.051586719440001,1.0922462468424787,1.2493677852920213
128,1.307658561033661,1.051586719440001,1.0922462468424787,1.2493677852920213
