,dualcl,Triviews(supcon-cl),Triviews(no-cl),Triviews(no-translated)
111,1.102285517281431,0.993972788109032,1.0042015538569646,1.0852987239444234
112,1.102285517281431,0.993972788109032,1.0042015538569646,1.0852987239444234
113,1.102285517281431,0.993972788109032,1.0042015538569646,1.0852987239444234
114,1.1062787065655943,0.993972788109032,1.0042015538569646,1.0874210029246385
115,1.1062787065655943,0.993972788109032,1.0042015538569646,1.0874210029246385
116,1.1062787065655943,0.993972788109032,1.0042015538569646,1.0874210029246385
117,1.1062787065655943,0.993972788109032,1.0042015538569646,1.0874210029246385
118,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
119,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
120,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
121,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
122,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
123,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
124,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
125,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
126,1.1261029114937668,0.993972788109032,1.0042015538569646,1.0874210029246385
127,1.1256591790343589,0.993972788109032,1.0042015538569646,1.101899125383716
128,1.1256591790343589,0.993972788109032,1.0042015538569646,1.101899125383716
129,1.1256591790343589,0.993972788109032,1.0042015538569646,1.101899125383716
130,1.1256591790343589,0.993972788109032,1.0042015538569646,1.101899125383716
131,1.1256591790343589,0.993972788109032,1.0042015538569646,1.101899125383716
132,1.1256591790343589,0.993972788109032,1.0015421483636937,1.101899125383716
133,1.1256591790343589,0.993972788109032,1.0015421483636937,1.101899125383716
134,1.1257486219516464,0.993972788109032,1.0015421483636937,1.101899125383716
135,1.1257486219516464,0.993972788109032,1.0205936460690432,1.1228596298348492
136,1.1292127283406377,0.993972788109032,1.0205936460690432,1.1228596298348492
137,1.1201527700834488,0.993972788109032,1.0205936460690432,1.1228596298348492
138,1.1201527700834488,0.993972788109032,1.0205936460690432,1.1228596298348492
139,1.1201527700834488,0.993972788109032,1.0205936460690432,1.1228596298348492
140,1.1201527700834488,0.993972788109032,1.0205936460690432,1.1228596298348492
141,1.1245593754242798,0.993972788109032,1.0205936460690432,1.1228596298348492
142,1.1245593754242798,0.993972788109032,1.0140233239721828,1.1228596298348492
143,1.1245593754242798,0.993972788109032,1.0140233239721828,1.1228596298348492
144,1.1245593754242798,0.993972788109032,1.0140233239721828,1.1228596298348492
145,1.1245593754242798,0.993972788109032,1.003790097656157,1.111528059404873
146,1.1245593754242798,0.993972788109032,1.003790097656157,1.111528059404873
147,1.1221202254297034,0.993972788109032,1.0165365851791512,1.111528059404873
148,1.1221202254297034,0.993972788109032,1.0165365851791512,1.111528059404873
149,1.13619834516638,0.993972788109032,1.0165365851791512,1.111528059404873
150,1.1492649044234615,0.993972788109032,1.0165365851791512,1.111528059404873
151,1.1545758603795198,0.993972788109032,1.0165365851791512,1.111528059404873
152,1.1545758603795198,0.993972788109032,1.0165365851791512,1.111528059404873
153,1.1545758603795198,0.993972788109032,1.0165365851791512,1.111528059404873
154,1.1545758603795198,0.993972788109032,1.0165365851791512,1.111528059404873
155,1.1545758603795198,0.993972788109032,1.0364570804371076,1.111528059404873
156,1.1545758603795198,0.993972788109032,1.0364570804371076,1.111528059404873
157,1.1545758603795198,0.993972788109032,1.0364570804371076,1.111528059404873
158,1.1545758603795198,0.993972788109032,1.0269219768668665,1.111528059404873
159,1.1545758603795198,0.993972788109032,1.0269219768668665,1.111528059404873
160,1.1545758603795198,0.993972788109032,1.0269219768668665,1.1068555129015825
161,1.1545758603795198,0.993972788109032,1.0269219768668665,1.1068555129015825
162,1.1545758603795198,0.993972788109032,1.051671297307282,1.1068555129015825
163,1.1545758603795198,0.993972788109032,1.051671297307282,1.1068555129015825
164,1.1545758603795198,0.993972788109032,1.051671297307282,1.1068555129015825
165,1.1545758603795198,0.993972788109032,1.051671297307282,1.1068555129015825
166,1.1545758603795198,0.993972788109032,1.051671297307282,1.1068555129015825
167,1.1684181471633197,0.993972788109032,1.051671297307282,1.1068555129015825
168,1.1718001341650106,0.993972788109032,1.051671297307282,1.1068555129015825
169,1.1543399195039905,0.993972788109032,1.051671297307282,1.1068555129015825
170,1.1543399195039905,0.993972788109032,1.0547153604846469,1.1068555129015825
171,1.1543399195039905,0.9791622604929356,1.0547153604846469,1.1068555129015825
172,1.1543399195039905,0.9672203906843032,1.0547153604846469,1.1068555129015825
173,1.1543399195039905,0.9672203906843032,1.0547153604846469,1.1068555129015825
174,1.168935727162624,0.9672203906843032,1.0547153604846469,1.1068555129015825
175,1.165683363423297,0.9672203906843032,1.0547153604846469,1.1068555129015825
176,1.165683363423297,0.9672203906843032,1.0547153604846469,1.1068555129015825
177,1.165683363423297,0.9672203906843032,1.0547153604846469,1.1037758767409414
178,1.165683363423297,0.9672203906843032,1.0547153604846469,1.1037758767409414
179,1.165683363423297,0.9672203906843032,1.0547153604846469,1.1037758767409414
180,1.165683363423297,0.9672203906843032,1.0547153604846469,1.1037758767409414
181,1.165683363423297,0.9672203906843032,1.0547153604846469,1.1000737810694192
182,1.1673275414590727,0.9672203906843032,1.0547153604846469,1.1000737810694192
183,1.1673275414590727,0.9672203906843032,1.0547153604846469,1.1000737810694192
184,1.1673275414590727,0.9672203906843032,1.0547153604846469,1.1016254178220064
185,1.1673275414590727,0.9672203906843032,1.0547153604846469,1.1016254178220064
186,1.1673275414590727,0.9612681128749132,1.0482246383122222,1.1016254178220064
187,1.1673275414590727,0.9612681128749132,1.0482246383122222,1.073532825800577
188,1.1673275414590727,0.9612681128749132,1.0482246383122222,1.073532825800577
189,1.1673275414590727,0.9612681128749132,1.0482246383122222,1.073532825800577
190,1.1673275414590727,0.9612681128749132,1.0589764209551416,1.084544197963734
191,1.1608755468772125,0.9612681128749132,1.0589764209551416,1.084544197963734
192,1.1692159510351003,0.9612681128749132,1.0589764209551416,1.084544197963734
193,1.1692159510351003,0.9612681128749132,1.0589764209551416,1.084544197963734
194,1.159365634671626,0.9612681128749132,1.0589764209551416,1.084544197963734
195,1.159365634671626,0.9612681128749132,1.0589764209551416,1.084544197963734
196,1.1680317923497507,0.9612681128749132,1.0500548417048472,1.084544197963734
197,1.1729730953563329,0.9612681128749132,1.0500548417048472,1.084544197963734
198,1.1911416272450102,0.9612681128749132,1.0500548417048472,1.084544197963734
199,1.1911416272450102,0.9612681128749132,1.0500548417048472,1.084544197963734
200,1.1831551651374823,0.9612681128749132,1.0500548417048472,1.084544197963734
201,1.143990511622979,0.9612681128749132,1.0500548417048472,1.084544197963734
202,1.143990511622979,0.9612681128749132,1.0500548417048472,1.0772724588666716
203,1.143990511622979,0.9612681128749132,1.0500548417048472,1.0416127213821735
204,1.1510188398479355,0.9612681128749132,1.0500548417048472,1.0416127213821735
205,1.1510188398479355,0.9612681128749132,1.0500548417048472,1.0416127213821735
206,1.1510188398479355,0.9612681128749132,1.0565060578703,1.0416127213821735
207,1.1510188398479355,0.9612681128749132,1.0565060578703,1.0416127213821735
208,1.1510188398479355,0.9612681128749132,1.0565060578703,1.0225012377133107
209,1.1510188398479355,0.9612681128749132,1.0565060578703,1.0006595300907994
210,1.1510188398479355,0.9612681128749132,1.0565060578703,1.0006595300907994
211,1.1510188398479355,0.9612681128749132,1.0565060578703,1.0006595300907994
212,1.1388756144252072,0.9612681128749132,1.0565060578703,1.0006595300907994
213,1.1388756144252072,0.9612681128749132,1.0565060578703,1.0006595300907994
214,1.1388756144252072,0.9612681128749132,1.0565060578703,1.0006595300907994
215,1.1282706517162049,0.9612681128749132,1.0565060578703,1.0006595300907994
216,1.1282706517162049,0.9612681128749132,1.0565060578703,1.0006595300907994
217,1.1282706517162049,0.9612681128749132,1.0565060578703,0.9913416055812148
218,1.144245177060439,0.9612681128749132,1.0565060578703,0.9913416055812148
219,1.144245177060439,0.9612681128749132,1.0565060578703,0.9913416055812148
220,1.144245177060439,0.9612681128749132,1.0565060578703,0.9913416055812148
221,1.144245177060439,0.9612681128749132,1.0565060578703,0.9913416055812148
222,1.144245177060439,0.9612681128749132,1.0565060578703,0.9913416055812148
223,1.144245177060439,0.9612681128749132,1.0565060578703,0.9886434252914365
224,1.144245177060439,0.9612681128749132,1.0558406882189617,0.9886434252914365
225,1.144245177060439,0.9612681128749132,1.0558406882189617,0.9796437793506168
226,1.144245177060439,0.9612681128749132,1.0558406882189617,0.9796437793506168
227,1.1577543410795377,0.9612681128749132,1.0558406882189617,0.9796437793506168
228,1.1577543410795377,0.9612681128749132,1.0558406882189617,0.9796437793506168
229,1.1577543410795377,0.9612681128749132,1.0558406882189617,0.9796437793506168
230,1.1594608071208357,0.9612681128749132,1.0558406882189617,0.9796437793506168
231,1.1594608071208357,0.9612681128749132,1.0558406882189617,0.9796437793506168
232,1.1594608071208357,0.9612681128749132,1.0558406882189617,0.9796437793506168
233,1.1594608071208357,0.9612681128749132,1.0558406882189617,0.9796437793506168
234,1.1558112778329914,0.9612681128749132,1.0558406882189617,0.9796437793506168
235,1.1558112778329914,0.9612681128749132,1.0558406882189617,0.9796437793506168
236,1.1558112778329914,0.9612681128749132,1.052517314551402,0.9796437793506168
237,1.1558112778329914,0.9852917487299414,1.052517314551402,0.9796437793506168
238,1.1558112778329914,0.9852917487299414,1.052517314551402,0.9796437793506168
239,1.1558112778329914,0.9852917487299414,1.0466153765243784,0.9796437793506168
240,1.1558112778329914,0.9852917487299414,1.0466153765243784,0.9796437793506168
241,1.1582612668715873,0.9852917487299414,1.0466153765243784,0.9796437793506168
242,1.1518299078299443,0.9852917487299414,1.0466153765243784,0.9796437793506168
243,1.1546627478519589,0.9852917487299414,1.0466153765243784,0.9796437793506168
244,1.1546627478519589,0.9852917487299414,1.0466153765243784,0.9796437793506168
245,1.1542724246896987,0.9852917487299414,1.0466153765243784,0.9796437793506168
246,1.1542724246896987,0.9852917487299414,1.0466153765243784,0.9796437793506168
247,1.1542724246896987,0.9852917487299414,1.0466153765243784,0.9796437793506168
248,1.16196757418763,0.9852917487299414,1.0466153765243784,0.9796437793506168
249,1.1811285349132263,0.9852917487299414,1.0466153765243784,0.9796437793506168
250,1.2148332127626706,0.9852917487299414,1.0466153765243784,0.9796437793506168
251,1.2148332127626706,0.9852917487299414,1.0466153765243784,0.9957982025877156
252,1.2148332127626706,0.9852917487299414,1.0466153765243784,1.02421429501896
253,1.2148332127626706,0.9852917487299414,1.0466153765243784,1.02421429501896
254,1.2148332127626706,0.9852917487299414,1.0466153765243784,1.02421429501896
255,1.2148332127626706,0.9852917487299414,1.0466153765243784,1.02421429501896
256,1.2414060491682193,0.9852917487299414,1.0466153765243784,1.02421429501896
257,1.2414060491682193,0.9852917487299414,1.0466153765243784,1.02421429501896
258,1.2374257469739531,0.9852917487299414,1.0466153765243784,1.02421429501896
259,1.229840560890718,0.9852917487299414,1.0466153765243784,1.02421429501896
260,1.2154213332455923,0.9852917487299414,1.0466153765243784,1.02421429501896
261,1.241556279574492,0.9852917487299414,1.0466153765243784,1.02421429501896
262,1.241556279574492,0.9852917487299414,1.0466153765243784,1.02421429501896
263,1.241556279574492,0.9852917487299414,1.0466153765243784,1.02421429501896
264,1.237868741167885,0.9852917487299414,1.0466153765243784,1.02421429501896
265,1.2725455111942126,0.9852917487299414,1.0466153765243784,1.02421429501896
266,1.2462366020546574,0.9852917487299414,1.0466153765243784,1.0211722826578509
267,1.2462366020546574,0.9852917487299414,1.0466153765243784,1.0211722826578509
268,1.281765754164965,0.9852917487299414,1.0466153765243784,1.0211722826578509
269,1.281765754164965,0.9852917487299414,1.0466153765243784,1.0211722826578509
270,1.281765754164965,0.9852917487299414,1.0466153765243784,1.050285041263692
271,1.281765754164965,0.9852917487299414,1.0466153765243784,1.050285041263692
272,1.281765754164965,0.9852917487299414,1.0466153765243784,1.0434563225871636
273,1.3014008282141425,0.9852917487299414,1.0466153765243784,1.0434563225871636
274,1.3014008282141425,0.9852917487299414,1.0466153765243784,1.0434563225871636
275,1.3014008282141425,0.9852917487299414,1.0466153765243784,1.0434563225871636
276,1.3014008282141425,0.9852917487299414,1.0466153765243784,1.0434563225871636
